Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Location,Magnitude,Magnitude Scale,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths
Natural,Meteorological,Storm,Tropical cyclone,GLP,Guadeloupe,Latin America and the Caribbean,Americas,,160.0,Kph,16.995971,-62.067641,2007,8.0,29.0,2007,8.0,29.0,
Natural,Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,"Yucatan, Quintana Roo, Campeche, Veracruz, Hidalgo, Puebla provinces",265.0,Kph,14.54,-102.552784,2007,8.0,21.0,2007,8.0,24.0,9.0
Natural,Meteorological,Storm,Tropical cyclone,MTQ,Martinique,Latin America and the Caribbean,Americas,"Fort-de-France, La Trinite, Saint-Pierre, Le Marin provinces",160.0,Kph,14.64,-61.024174,2007,8.0,16.0,2007,8.0,24.0,1.0
Natural,Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,"Quang Binh, Ha Tinh, Quang Tri, Quang Ngai, Quang Nam, Son La, Yen Bai, Hoa Binh, Thai Binh, Thanh Hoa, Nghe An, Ninh Binh provinces",117.0,Kph,17.07,106.9,2007,9.0,29.0,2007,10.0,12.0,96.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,"Tookyoo, Hokkaidoo, Nagano provinces",140.0,Kph,36.204824,138.252924,2007,8.0,28.0,2007,9.0,8.0,4.0
Natural,Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,"Zhejiang Sheng, Fujian Sheng provinces",240.0,Kph,35.86166,104.195397,2007,10.0,2.0,2007,10.0,8.0,
Natural,Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,"Bagerhat, Khulna, Satkhira districts (Khulna province), Patuakhali, Barguna, Pirojpur, Barisal, Jhalokati, Bhola districts (Barisal province), Madaripur, Gopalganj, Shariatpur districts (Dhaka province)",250.0,Kph,22.61,90.15,2007,11.0,15.0,2007,11.0,19.0,4234.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Isabela district (Region II (Cagayan Valley) province), Camarines Sur, Camarines Norte districts (Region V (Bicol region) province)",170.0,Kph,17.08,122.01,2007,11.0,25.0,2007,12.0,2.0,29.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Region VII (Central Visayas), Region X (Northern Mindanao) provinces",129.0,Kph,8.796,124.83,2007,11.0,18.0,2007,11.0,23.0,20.0
Natural,Meteorological,Storm,Tropical cyclone,AUS,Australia,Australia and New Zealand,Oceania,"Darwin district (Northern Territory province), Ashburton, East Pilbara, Port Hedland, Roebourne districts (Western Australia province)",275.0,Kph,-25.274398,131.92,2007,3.0,2.0,2007,3.0,16.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,FJI,Fiji,Melanesia,Oceania,"Cikobia island (Lau district, Eastern province)",250.0,Kph,-16.578193,179.414413,2007,12.0,5.0,2007,12.0,7.0,
Natural,Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,"Melaky, Boeny, Analamanga provinces",130.0,Kph,-18.766947,46.869107,2008,1.0,27.0,2008,1.0,27.0,12.0
Natural,Meteorological,Storm,Tropical cyclone,FJI,Fiji,Melanesia,Oceania,"Central, Eastern, Northern, Western provinces",177.0,Kph,-16.578193,179.414413,2008,1.0,28.0,2008,1.0,29.0,7.0
Natural,Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,"Analamanga, Betsiboka, Vatovavy Fitovavy, Analanjirofo, Alaotra Mangoro, Atsinanana, Atsimo Atsinanana, Boeny, Sofia, Menabe, Bongolava, Haute Matsiatra provinces",230.0,Kph,-18.766947,46.9,2008,2.0,17.0,2008,3.0,3.0,93.0
Natural,Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,"Hainan Sheng, Guangdong Sheng provinces",175.0,Kph,35.86166,104.195397,2008,4.0,19.0,2008,4.0,19.0,25.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Autonomous region in Muslim Mindanao (ARMM), Region IX (Zamboanga Peninsula), Region X (Northern Mindanao), Region XI (Davao Region), Region XII (Soccsksargen), Region XIII (Caraga) provinces",175.0,Kph,12.879721,121.774017,2008,4.0,13.0,2008,4.0,13.0,1.0
Natural,Meteorological,Storm,Tropical cyclone,MMR,Myanmar,South-eastern Asia,Asia,"Labutta, Mawlamyinegyunn areas (Myaungmya district, Ayeyawaddy province), Ngapudaw area (Pathein district, Ayeyawaddy province), Bogale, Dedaye, Kyaiklat areas (Pyapon district, Ayeyawaddy province), Kungyangon, Kawhmu, Twantay, Kyauktan areas (Yangon(S) district, Yangon province), Bago (E), Bago (W), Kayin, Kayar, Mon provinces",215.0,Kph,21.913965,95.956223,2008,5.0,2.0,2008,5.0,3.0,138366.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Pangasinan, La Union districts (Region I (Ilocos region) province), Zambales district (Region III (Central Luzon) province)",95.0,Kph,12.879721,121.774017,2008,5.0,18.0,2008,5.0,18.0,64.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Aklan, Antique, Capiz, Iloilo, Negros Occidental districts (Region VI (Western Visayas) province), Cebu district (Region VII (Central Visayas) province), Leyte, Eastern Samar, Samar districts (Region VIII (Eastern Visayas) province), Marinduque, Mindoro Oriental, Romblon districts (Region IV (Southern Tagalog) province), Masbate district (Region V (Bicol region) province), North Cotabato, South Cotabato districts (Region XII (Soccsksargen) province)",170.0,Kph,13.16,122.6,2008,6.0,21.0,2008,6.0,23.0,644.0
Natural,Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,"Yuexi Xian area (Anqing district, Anhui Sheng province), Jinzhai Xian area (Lu'an district, Anhui Sheng province), Fuzhou, Quanzhou, Putian districts (Fujian Sheng province), Wenzhou district (Zhejiang Sheng province ), Jiujiang district (Jiangxi Sheng province)",155.0,Kph,32.56,114.41,2008,7.0,28.0,2008,8.0,8.0,1.0
Natural,Meteorological,Storm,Tropical cyclone,TWN,Taiwan (Province of China),Eastern Asia,Asia,"Yilan, Hualien, Pingdong areas (Taiwan Sheng province)",138.0,Kph,22.94,120.79,2008,7.0,18.0,2008,7.0,19.0,26.0
Natural,Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,"Tamaulipas, Veracruz, Yucatan, San Luis Potosi, Nuevo Leon, Coahuila provinces",160.0,Kph,23.634501,-102.552784,2008,7.0,20.0,2008,7.0,21.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,"Panama city beach (Bay district, Florida province), Aransas, Bexar, Brooks, Calhoun, Cameron, Hidalgo, Jim Wells, Kenedy, Kleberg, Nueces, Refugio, San Patricio, Starr, Victoria, Willacy districts (Texas province)",160.0,Kph,37.09024,-95.712891,2008,7.0,23.0,2008,7.0,23.0,
Natural,Meteorological,Storm,Tropical cyclone,CUB,Cuba,Latin America and the Caribbean,Americas,"Cienfuegos, Sancti Spiritus, Guantanamo, Santiago de Cuba, Granma, Villa Clara, Ciego de Avila, Camgguey, Las Tunas, Holguín provinces",85.0,Kph,21.521757,-77.781167,2008,8.0,20.0,2008,8.0,20.0,
Natural,Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,"Florida, Georgia, Alabama, Mississippi provinces",100.0,Kph,37.09024,-95.712891,2008,8.0,20.0,2008,8.0,28.0,12.0
Natural,Meteorological,Storm,Tropical cyclone,CUB,Cuba,Latin America and the Caribbean,Americas,"Island of Youth, Pinar del Rio, Havana, Matanzas provinces",240.0,Kph,21.521757,-77.781167,2008,8.0,29.0,2008,9.0,1.0,
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Region I (Ilocos region), Region II (Cagayan Valley), Cordillera Administrative region (CAR) provinces",150.0,Kph,12.879721,121.774017,2008,8.0,22.0,2008,8.0,22.0,38.0
Natural,Meteorological,Storm,Tropical cyclone,DOM,Dominican Republic,Latin America and the Caribbean,Americas,"Monte Cristi, Puerto Plata provinces",110.0,Kph,18.735693,-70.162651,2008,9.0,3.0,2008,9.0,3.0,1.0
Natural,Meteorological,Storm,Tropical cyclone,BHS,Bahamas,Latin America and the Caribbean,Americas,"Great Inagua, Mayaguana, Acklins, Crooked, Raaged Islands (Administrative unit not available)",215.0,Kph,25.03428,-77.39628,2008,9.0,7.0,2008,9.0,7.0,
Natural,Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,"Galveston, Brazoria, Harris, Chambers, Jefferson districts (Texas province), Louisiana, Tennessee, Arkansas, Ohio, Indiana, Illinois, Missouri, Kentucky, Pennsylvania, Michigan provinces",200.0,Kph,35.05,-95.712891,2008,9.0,12.0,2008,9.0,16.0,82.0
Natural,Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,"Quang Binh, Ha Tinh provinces",102.0,Kph,14.058324,108.277199,2008,9.0,30.0,2008,9.0,30.0,18.0
Natural,Meteorological,Storm,Tropical cyclone,TWN,Taiwan (Province of China),Eastern Asia,Asia,Yilan areas (Taiwan Sheng province),227.0,Kph,23.69781,120.960515,2008,9.0,28.0,2008,9.0,28.0,3.0
Natural,Meteorological,Storm,Tropical cyclone,CUB,Cuba,Latin America and the Caribbean,Americas,"Santa Cruz del Sur, Najasa, Guáimaro (Camaguey province), Amancio Rodriguez (Las Tunas province), Sancti Spirtitus, Ciego de Avila, Granma provinces",230.0,Kph,21.521757,-77.781167,2008,11.0,8.0,2008,11.0,8.0,
Natural,Meteorological,Storm,Tropical cyclone,CYM,Cayman Islands,Latin America and the Caribbean,Americas,"Cayman Brac, Little Cayman provinces",220.0,Kph,19.513469,-80.566956,2008,11.0,8.0,2008,11.0,8.0,
Natural,Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,"Jamalpur, Mymensingh, Netrakona, Sherpur districts (Dhaka province), Bogra district (Rajshahi province), Gaibandha, Kurigram districts (Rangpur province), Sunamganj, Sylhet provinces (Sylhet province)",100.0,Kph,23.684994,90.356331,2008,3.0,22.0,2008,3.0,22.0,12.0
Natural,Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,"Barisal, Patuakhali districts (Barisal province)",80.0,Kph,23.684994,90.356331,2008,10.0,27.0,2008,10.0,27.0,15.0
Natural,Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,"Ambositra district (Amoron I Mania province), Menabe, Sofia, Sava, Atsinanana, Analanjirofo provinces",210.0,Kph,-18.766947,46.42,2009,1.0,19.0,2009,1.0,22.0,12.0
Natural,Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,"Androy, Anosy, Atsimo Andrefana, Menabe provinces",140.0,Kph,-18.766947,46.869107,2009,3.0,17.0,2009,3.0,27.0,
Natural,Meteorological,Storm,Tropical cyclone,MOZ,Mozambique,Sub-Saharan Africa,Africa,Zambezia province,130.0,Kph,-18.665695,35.529562,2009,3.0,26.0,2009,3.0,27.0,
Natural,Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,"Soanierana Ivongo, Maroantsetra, Mananara-Avaratra, Sainte Marie districts (Analanjirofo province), Nosy Varika, Mananjary, Vohipeno, Manakara districts (Vatovavy Fitovinany province), Port Berge (Boriziny-Vaovao), Mampikony districts (Sofia province), Amparafaravola, Moramanga districts (Alaotra Mangoro province), Vatomandry district (Atsinanana province), Vangaindrano district (Atsimo Atsinanana province), Antalaha district (Sava province)",160.0,Kph,-18.766947,46.869107,2009,4.0,6.0,2009,4.0,6.0,15.0
Natural,Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,"Banshkhali, Anowara, Sitakunda, Mirsaharai, Sandwip, Patiya, Boalkhali, Satkania, Chandanaish, City Corportaion of Chittagong (CCC) areas (Chittagong district, Chittagong province), Sadar, Ramu, Chakaria, Pekua, Maheshkhali, Kutubdia areas (Cox's Bazar district, Chittagong province), Hatiya area (Noakhali district, Chittagong province), Charfashion area (Bhola district, Barisal province), Pirganj area (Thakurgao district, Rangpur province)",100.0,Kph,23.684994,90.356331,2009,4.0,19.0,2009,4.0,20.0,7.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Aringay, Agoo, Bacnotan, Bagulin, Bauang, Burgos, Caba, Naguillian Pugo, Rosario, San Gabriel, San Juan, Sto Thomas, Tubao, San Fernando areas (La Union district, Region I (Ilocos region) province), Anda, Agno, Bani, Bolinao, Dasol, Infanta, Lingayan, Mabini, Sta Barbara, Sual, Alaminos city, Dagupan areas (Pangasinan district, Region I (Ilocos region) province), Ambaguio, Bagabag, Bambang, Bayombong, Dupax del Sur, Solano, Sta Fe areas (Nueva Vizcaya district, Region II (Cagayan Valley) province), Aurora, Cabaruan, Cordon, Delfin Albano, Ilagan, Luna, Quirino, Ramon, Reina Mercedes, Cauayan city, Santiago areas (Isabela district, Region II (Cagayan Valley) province), Cabarroguis, Saguiday areas (Quirino district, Region II (Cagayan Valley) province), Rizal area (Cagayan district, Region II (Cagayan Valley) province), Sta Cruz, Olongapo areas (Zambales district, Region III (Central Luzon) province), Guagua area (Pampanga district, Region III (Central Luzon) province), Kiangan, Asipulo, Lamut, Lagawe, Hingyon, Hungduan, Tinoc, Aguinaldo, Alfonso Lista areas (Ifugao district, Cordillera Administrative region (CAR) province), Pinukpuk, Lubuagan areas (Kalinga district, Cordillera Administrative region (CAR) province), Baguio city (Benguet district, Cordillera Administrative region (CAR) province)",139.0,Kph,12.879721,121.774017,2009,5.0,7.0,2009,5.0,10.0,77.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,Region V (Bicol region) province,148.0,Kph,12.879721,121.774017,2009,4.0,29.0,2009,5.0,5.0,29.0
Natural,Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,"Khulna, Satkhira, Jessore, Bagerhat districts (Khulna province), Patuakhali, Bhola, Barisal, Barguna, Pirojpur, Jhalokati districts (Barisal province), Lakshmipur, Chittagong, Noakhali, Cox's Bazar, Feni, Chandpur districts (Chittagong province)",90.0,Kph,22.16,89.09,2009,5.0,25.0,2009,5.0,26.0,190.0
Natural,Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,"Sagar, Namkhana, Kakdwip, Pathar Pratima, Canning, Basanti, Mathurapur, Kultali villages (South 24 Parganas district, West Bengal province), Kolkata, North 24 Parganas, Haora, Hugli, Darjiling districts (West Bengal province)",110.0,Kph,20.593684,78.96288,2009,5.0,25.0,2009,5.0,25.0,96.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Metropolitan Manila district (National Capital region (NCR) province), Pampanga district (Region III (Central Luzon) province), Batangas, Cavite, Quezon districts (Region IV-A (Calabarzon) province), Romblon, Mindoro Oriental, Mindoro Occidental, Marinduque districts (Region IV (Southern Tagalog) province), Albay, Camarines Sur, Masbate districts (Region V (Bicol region) province), Antique district (Region VI (Western Visayas) province), Cebu district (Region VII (Central Visayas) province), Region VIII (Eastern Visayas) province",83.0,Kph,12.879721,121.774017,2009,7.0,23.0,2009,7.0,26.0,16.0
Natural,Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,"Fujian Sheng, Zhejiang Sheng, Jiangxi Sheng, Anhui Sheng, Jiangsu Sheng provinces",83.0,Kph,35.86166,104.195397,2009,8.0,9.0,2009,8.0,10.0,8.0
Natural,Meteorological,Storm,Tropical cyclone,TWN,Taiwan (Province of China),Eastern Asia,Asia,"Pingdong, Hualian, Gaoxiong, Taizhong, Tainan, Nantou, Taidong, Jianyi areas (Taiwan Sheng province)",148.0,Kph,23.69781,120.960515,2009,8.0,7.0,2009,8.0,8.0,630.0
Natural,Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,"Loreto district (Zacatecas province), Comondu, Mulege, Baja California Sur districts (Baja California Sur province)",206.0,Kph,23.634501,-102.552784,2009,9.0,2.0,2009,9.0,3.0,4.0
Natural,Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,Guangdong Sheng province,126.0,Kph,35.86166,104.195397,2009,9.0,14.0,2009,9.0,14.0,13.0
Natural,Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,Hong Kong,120.0,Kph,35.86166,104.195397,2009,9.0,15.0,2009,9.0,15.0,
Natural,Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,"Binh Dinh, Da Nang City, Dak Lak, Gia Lai, Ha Tinh, Thua Thien - Hue, Kon Tum, Lam Dong, Phu Yen, Quang Binh, Quang Nam, Quang Ngai, Quang Tri provinces",170.0,Kph,14.058324,108.277199,2009,9.0,28.0,2009,9.0,29.0,182.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Isabela, Nueva Vizcaya, Cagayan districts (Region II (Cagayan Valley) province), Quezon district (Region IV-A (Calabarzon) province), Albay, Camarines Sur, Catanduanes, Sorsogon districts (Region V (Bicol region) province), Negros Occidental district (Region VI (Western Visayas) province), Cordillera Administrative region (CAR), National Capital region (NCR), Region I (Ilocos region), Region III (Central Luzon) provinces",145.0,Kph,17.57,121.42,2009,9.0,29.0,2009,10.0,10.0,512.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,"Mie, Aiti, Gifu, Siga, Wakayama, Miyagi, Saitama provinces",220.0,Kph,36.204824,138.252924,2009,10.0,7.0,2009,10.0,9.0,4.0
Natural,Meteorological,Storm,Tropical cyclone,NIC,Nicaragua,Latin America and the Caribbean,Americas,"Atlantico Sur, Atlantico Norte provinces",140.0,Kph,12.865416,-85.207229,2009,11.0,5.0,2009,11.0,5.0,
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Aurora, Bataan, Bulacan districts (Region III (Central Luzon) province), Mindoro Occidental, Mindoro Oriental districts (Region IV (Southern Tagalog) province), Albay, Camarines Norte, Camarines Sur districts (Region V (Bicol region) province), National Capital region (NCR), Region IV-A (Calabarzon) province",140.0,Kph,12.879721,121.774017,2009,10.0,28.0,2009,10.0,28.0,39.0
Natural,Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,"Binh Dinh, Phu Yen, Khanh Hoa, Ninh Thuan, Dak Lak, Quang Nam, Quang Ngai, Kon Tum, Gia Lai provinces",140.0,Kph,14.058324,108.277199,2009,11.0,2.0,2009,11.0,2.0,124.0
Natural,Meteorological,Storm,Tropical cyclone,FJI,Fiji,Melanesia,Oceania,"Central, Western provinces",100.0,Kph,-16.578193,179.414413,2009,12.0,14.0,2009,12.0,15.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,PYF,French Polynesia,Polynesia,Oceania,"Tubuai island (Australes archipelagos), Bora Bora, Maupiti, Raiatea, Tahaa, Huahine islands (Iles sous le Vent group), Tahiti, Moorea, Maiao island (Iles du vent group)",260.0,Kph,-17.679742,-149.406843,2010,2.0,4.0,2010,2.0,4.0,1.0
Natural,Meteorological,Storm,Tropical cyclone,COK,Cook Islands,Polynesia,Oceania,"Aitutaki, Rarotonga, Palmerston islands",200.0,Kph,-21.236736,-159.777671,2010,2.0,11.0,2010,2.0,19.0,
Natural,Meteorological,Storm,Tropical cyclone,FJI,Fiji,Melanesia,Oceania,"Central, Easter, Northern, Western provinces",250.0,Kph,-16.578193,179.414413,2010,3.0,14.0,2010,3.0,16.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,AUS,Australia,Australia and New Zealand,Oceania,"Mackay, Whitsunday districts (Queensland province)",200.0,Kph,-25.274398,133.775136,2010,3.0,21.0,2010,3.0,21.0,1.0
Natural,Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,"Rangpur, Dinajpur, Nilphamari, Lalmonirhat, Kurigram, Gaibandha districts (Rangpur province), Sirajganj, Bogra districts (Rajshahi province)",120.0,Kph,23.684994,90.356331,2010,4.0,13.0,2010,4.0,14.0,8.0
Natural,Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,"Krishna, Prakasam, Nellore, Guntur districts (Andhra Pradesh province), Tamil Nadu province",110.0,Kph,20.593684,78.96288,2010,5.0,20.0,2010,5.0,20.0,32.0
Natural,Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,"Nuevo Leon, Coahuila, Tamaulipas, Oaxaca provinces",135.0,Kph,23.634501,-102.552784,2010,6.0,30.0,2010,7.0,7.0,22.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Manila City, Muntinlupa City, Pateros areas (Metropolitan Manila district, National Capital region (NCR) province), Dingalan area (Aurora district, Region III (Central Luzon) province), Abucay, Bagac, Balanga, Limay, Mariveles, Morong, Orani, Orion, Samal (Bataan district, Region III (Central Luzon) province), Malolos city (Bulacan district, Region III (Central Luzon) province), Masantol area (Pampanga district, Region III (Central Luzon) province), Basud, Capalonga, Daet, Jose Panganiban, Labo, Mercedes, Paracale, San Lorenzo Ruiz, Santa Elena, Talisay, Vinzons areas (Camarines Norte district, Region V (Bicol region) province), Bombon, Caramoan, Lagonoy, Pasacao, Siruma areas (Camarines Sur district, Region V (Bicol region) province), Bagamanoc, Caramoran, Gigmoto, Pandan areas (Catanduanes district, Region V (Bicol region) province), Region IV-A (Calabarzon) province",120.0,Kph,17.1,121.47,2010,7.0,12.0,2010,7.0,15.0,146.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Sitio Sabitan area (Santo Rosario borough, Malolos city, Bulacan district, Region III (Central Luzon) province), Navostas area (Metropolitan Manila district, National Capital region (NCR) province), Region IV (Southern Tagalog) province",95.0,Kph,12.879721,121.774017,2010,8.0,9.0,2010,8.0,9.0,31.0
Natural,Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,"Nghe An, Thanh Hoa, Ha Tinh provinces",230.0,Kph,14.058324,108.277199,2010,8.0,24.0,2010,8.0,25.0,14.0
Natural,Meteorological,Storm,Tropical cyclone,ATG,Antigua and Barbuda,Latin America and the Caribbean,Americas,All country affected (no data),142.0,Kph,17.060816,-61.796428,2010,8.0,29.0,2010,8.0,31.0,
Natural,Meteorological,Storm,Tropical cyclone,KOR,Republic of Korea,Eastern Asia,Asia,"Chungchongnam-do, Chollanam-do, Kwangju, Inchon, Seoul provinces",120.0,Kph,35.907757,127.766922,2010,9.0,2.0,2010,9.0,2.0,12.0
Natural,Meteorological,Storm,Tropical cyclone,TWN,Taiwan (Province of China),Eastern Asia,Asia,"Hualian, Gaoxiong, Pingdong areas (Taiwan Sheng province)",220.0,Kph,22.429,120.7,2010,9.0,18.0,2010,9.0,20.0,2.0
Natural,Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,"Campeche, Veracruz, Tabasco, Puebla provinces",195.0,Kph,23.634501,-102.552784,2010,9.0,15.0,2010,9.0,17.0,12.0
Natural,Meteorological,Storm,Tropical cyclone,JAM,Jamaica,Latin America and the Caribbean,Americas,"Clarendon, Saint Catherine, Saint James, Hanover, Saint Mary, Saint Elizabeth, Saint Ann, Saint Andrew And Kingston, Westmoreland provinces",65.0,Kph,18.19,-77.297508,2010,9.0,29.0,2010,9.0,30.0,15.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Aringuay, Bangar areas (La Union district, Region I (Ilocos region) province), Bolinao areas (Pangasinan district, Region I (Ilocos region) province), Aparri, Claveria, Gonzaga, Iguig, Lasam, Rizal, Santa Aba, Santa Praxedes, Santa Teresita, Santo Nino, Tiao areas (Cagayan district, Region II (Cagayan Valley) province), Dinapigue, Divilacan, San Mariano, Santa Maria (Isabela district, Region II (Cagayan Valley) province), Casiguran, Dilasag, Dinalungan areas (Aurora district, Region III (Central Luzon) province), Bagio City, Itogon, La Trinidad, Tublay areas (Benguet district, Cordillera Administrative region (CAR) province), Pinukbuk, Tabuk areas (Kalinga district, Cordillera Administrative region (CAR) province), Tadian area (Mountain Province district, Cordillera Administrative region (CAR) province)",260.0,Kph,12.879721,121.774017,2010,10.0,18.0,2010,10.0,18.0,35.0
Natural,Meteorological,Storm,Tropical cyclone,MMR,Myanmar,South-eastern Asia,Asia,"Kyaukpyu, Manaung areas (Kyaukpyu district, Rakhine province), Minbya, Myebon, Pauktaw areas (Sittwe district, Rakhine province), Salin area (Minbu district, Magway province), Seikphyu, Pakokku, Paukkhaung areas (Pakokku district, Magway province)",193.0,Kph,21.913965,95.956223,2010,10.0,22.0,2010,10.0,22.0,45.0
Natural,Meteorological,Storm,Tropical cyclone,HTI,Haiti,Latin America and the Caribbean,Americas,"Port-au-Prince, Leogane districts (Ouest province), Cayes district (Sud province), Jacmel district (Sud Est province), Grande Anse province",130.0,Kph,20.48,-72.285215,2010,11.0,4.0,2010,11.0,5.0,21.0
Natural,Meteorological,Storm,Tropical cyclone,LCA,Saint Lucia,Latin America and the Caribbean,Americas,"Region Number 1, Region Number 2, Region Number 8 provinces",150.0,Kph,13.909444,-60.978893,2010,10.0,30.0,2010,10.0,30.0,14.0
Natural,Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,"Fujian Sheng, Zhejiang Sheng provinces",100.0,Kph,35.86166,104.195397,2010,9.0,9.0,2010,9.0,9.0,3.0
Natural,Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,Andhra Pradesh province,100.0,Kph,20.593684,78.96288,2010,10.0,31.0,2010,11.0,3.0,22.0
Natural,Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,"Vohipeno, Mananjary districts (Vatovavy Fitovinany province), Vatomandry district (Atsinanana province), Mahajanga II, Ambato Boeni, Soalala districts (Boeny province), Port-Berge (Boriziny-Vaovao), Mampikony, Befandriana Nord, Mandritsara districts (Sofia province), Iakora district (Ihorombe province), Miandrivazo, Manja districts (Menabe province), Sambava, Antalaha districts (Sava province), Ambohidratrimo district (Analmanga province), Morafenobe, Maintirano districts (Melaky province), Ambovombe-Androy, Bekily, Tsihombe districts (Androy province), Anosy, Atsimo Atsinanana, Analanjirofo provinces",180.0,Kph,-18.766947,46.869107,2011,2.0,14.0,2011,2.0,16.0,35.0
Natural,Meteorological,Storm,Tropical cyclone,AUS,Australia,Australia and New Zealand,Oceania,"Cassowary, Innisfail, Silkwood, Mission Beach, Cardwell, Tully towns (Cassowary Coast district, Queensland province), Townsville town (Townsville district, Queensland province), Ingham town (Hinchinbrook district, Queensland province)",290.0,Kph,-25.274398,133.775136,2011,2.0,2.0,2011,2.0,5.0,1.0
Natural,Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,"Guerrero, Colima, Jalisco, Michoacan, Oaxaca provinces",110.0,Kph,23.634501,-102.552784,2011,6.0,20.0,2011,6.0,20.0,3.0
